time,day_of_week,weather,power_consumption_kWh,solar_irradiance_Wm2,solar_generation_kWh
2024-10-31 00:00,3,Cloudy,0.33,0.0,0.0
2024-10-31 01:00,3,Stormy,0.34,0.0,0.0
2024-10-31 02:00,3,Cloudy,0.39,0.0,0.0
2024-10-31 03:00,3,Rainy,0.35,0.0,0.0
2024-10-31 04:00,3,Night,0.32,0.0,0.0
2024-10-31 05:00,3,Night,1.15,0.0,0.0
2024-10-31 06:00,3,Cloudy,1.27,159.9,0.736
2024-10-31 07:00,3,Sunny,1.43,319.48,1.47
2024-10-31 08:00,3,Sunny,1.04,274.57,1.263
2024-10-31 09:00,3,Sunny,0.67,589.63,2.712
2024-10-31 10:00,3,Sunny,0.64,531.01,2.443
2024-10-31 11:00,3,Sunny,0.66,567.48,2.61
2024-10-31 12:00,3,Sunny,0.69,932.39,4.289
2024-10-31 13:00,3,Sunny,0.83,917.87,4.222
2024-10-31 14:00,3,Sunny,0.67,1032.73,4.751
2024-10-31 15:00,3,Rainy,0.55,55.81,0.257
2024-10-31 16:00,3,Rainy,0.51,63.88,0.294
2024-10-31 17:00,3,Rainy,2.91,46.08,0.212
2024-10-31 18:00,3,Cloudy,2.32,0.0,0.0
2024-10-31 19:00,3,Rainy,2.96,0.0,0.0
2024-10-31 20:00,3,Rainy,2.63,0.0,0.0
2024-10-31 21:00,3,Cloudy,2.88,0.0,0.0
2024-10-31 22:00,3,Rainy,2.88,0.0,0.0
2024-10-31 23:00,3,Rainy,0.81,0.0,0.0
2024-11-01 00:00,4,Stormy,0.45,0.0,0.0
2024-11-01 01:00,4,Rainy,0.62,0.0,0.0
2024-11-01 02:00,4,Rainy,0.58,0.0,0.0
2024-11-01 03:00,4,Rainy,0.66,0.0,0.0
2024-11-01 04:00,4,Rainy,0.41,0.0,0.0
2024-11-01 05:00,4,Rainy,1.31,0.0,0.0
2024-11-01 06:00,4,Stormy,1.19,0.0,0.0
2024-11-01 07:00,4,Cloudy,1.13,194.27,0.894
2024-11-01 08:00,4,Rainy,1.98,35.79,0.165
2024-11-01 09:00,4,Stormy,0.75,0.0,0.0
2024-11-01 10:00,4,Stormy,0.68,0.0,0.0
2024-11-01 11:00,4,Rainy,0.71,67.27,0.309
2024-11-01 12:00,4,Cloudy,0.71,362.41,1.667
2024-11-01 13:00,4,Cloudy,0.79,345.76,1.591
2024-11-01 14:00,4,Stormy,0.57,0.0,0.0
2024-11-01 15:00,4,Rainy,0.87,68.86,0.317
2024-11-01 16:00,4,Cloudy,0.54,189.01,0.869
2024-11-01 17:00,4,Cloudy,2.94,219.59,1.01
2024-11-01 18:00,4,Rainy,1.88,0.0,0.0
2024-11-01 19:00,4,Cloudy,1.97,0.0,0.0
2024-11-01 20:00,4,Stormy,2.16,0.0,0.0
2024-11-01 21:00,4,Cloudy,1.99,0.0,0.0
2024-11-01 22:00,4,Night,2.93,0.0,0.0
2024-11-01 23:00,4,Night,0.76,0.0,0.0
2024-11-02 00:00,5,Night,0.73,0.0,0.0
2024-11-02 01:00,5,Night,0.71,0.0,0.0
2024-11-02 02:00,5,Cloudy,0.55,0.0,0.0
2024-11-02 03:00,5,Cloudy,0.67,0.0,0.0
2024-11-02 04:00,5,Night,0.73,0.0,0.0
2024-11-02 05:00,5,Night,0.61,0.0,0.0
2024-11-02 06:00,5,Sunny,1.27,382.46,1.759
2024-11-02 07:00,5,Sunny,1.72,361.12,1.661
2024-11-02 08:00,5,Sunny,1.89,405.01,1.863
2024-11-02 09:00,5,Cloudy,1.78,192.87,0.887
2024-11-02 10:00,5,Sunny,1.28,558.55,2.569
2024-11-02 11:00,5,Sunny,1.32,512.07,2.356
2024-11-02 12:00,5,Sunny,1.88,712.45,3.277
2024-11-02 13:00,5,Rainy,1.33,85.74,0.394
2024-11-02 14:00,5,Cloudy,1.12,326.02,1.5
2024-11-02 15:00,5,Sunny,1.58,489.54,2.252
2024-11-02 16:00,5,Cloudy,1.63,162.91,0.749
2024-11-02 17:00,5,Rainy,2.34,67.14,0.309
2024-11-02 18:00,5,Night,2.38,0.0,0.0
2024-11-02 19:00,5,Night,2.09,0.0,0.0
2024-11-02 20:00,5,Night,2.94,0.0,0.0
2024-11-02 21:00,5,Night,2.43,0.0,0.0
2024-11-02 22:00,5,Night,2.94,0.0,0.0
2024-11-02 23:00,5,Rainy,1.25,0.0,0.0
2024-11-03 00:00,6,Cloudy,0.97,0.0,0.0
2024-11-03 01:00,6,Night,0.64,0.0,0.0
2024-11-03 02:00,6,Night,0.8,0.0,0.0
2024-11-03 03:00,6,Night,0.9,0.0,0.0
2024-11-03 04:00,6,Night,0.7,0.0,0.0
2024-11-03 05:00,6,Rainy,0.9,0.0,0.0
2024-11-03 06:00,6,Sunny,1.24,470.96,2.166
2024-11-03 07:00,6,Sunny,1.77,239.72,1.103
2024-11-03 08:00,6,Sunny,1.55,410.37,1.888
2024-11-03 09:00,6,Cloudy,1.03,218.52,1.005
2024-11-03 10:00,6,Stormy,1.39,0.0,0.0
2024-11-03 11:00,6,Cloudy,1.44,200.8,0.924
2024-11-03 12:00,6,Cloudy,1.91,374.43,1.722
2024-11-03 13:00,6,Sunny,1.55,841.29,3.87
2024-11-03 14:00,6,Cloudy,1.68,317.75,1.462
2024-11-03 15:00,6,Rainy,1.48,66.34,0.305
2024-11-03 16:00,6,Cloudy,1.48,239.78,1.103
2024-11-03 17:00,6,Stormy,3.13,0.0,0.0
2024-11-03 18:00,6,Night,2.1,0.0,0.0
2024-11-03 19:00,6,Night,3.02,0.0,0.0
2024-11-03 20:00,6,Night,2.66,0.0,0.0
2024-11-03 21:00,6,Night,2.86,0.0,0.0
2024-11-03 22:00,6,Stormy,3.17,0.0,0.0
2024-11-03 23:00,6,Stormy,1.06,0.0,0.0
2024-11-04 00:00,0,Stormy,0.54,0.0,0.0
2024-11-04 01:00,0,Stormy,0.5,0.0,0.0
2024-11-04 02:00,0,Rainy,0.49,0.0,0.0
2024-11-04 03:00,0,Rainy,0.48,0.0,0.0
2024-11-04 04:00,0,Stormy,0.45,0.0,0.0
2024-11-04 05:00,0,Stormy,1.41,0.0,0.0
2024-11-04 06:00,0,Cloudy,1.26,178.76,0.822
2024-11-04 07:00,0,Cloudy,1.11,184.32,0.848
2024-11-04 08:00,0,Cloudy,1.91,196.93,0.906
2024-11-04 09:00,0,Rainy,0.52,63.68,0.293
2024-11-04 10:00,0,Cloudy,0.56,273.22,1.257
2024-11-04 11:00,0,Cloudy,0.66,203.42,0.936
2024-11-04 12:00,0,Rainy,0.83,81.26,0.374
2024-11-04 13:00,0,Rainy,0.55,79.7,0.367
2024-11-04 14:00,0,Stormy,0.55,0.0,0.0
2024-11-04 15:00,0,Cloudy,0.73,285.06,1.311
2024-11-04 16:00,0,Cloudy,0.64,244.74,1.126
2024-11-04 17:00,0,Cloudy,2.93,203.18,0.935
2024-11-04 18:00,0,Rainy,2.0,0.0,0.0
2024-11-04 19:00,0,Cloudy,2.67,0.0,0.0
2024-11-04 20:00,0,Cloudy,2.42,0.0,0.0
2024-11-04 21:00,0,Cloudy,2.57,0.0,0.0
2024-11-04 22:00,0,Cloudy,1.68,0.0,0.0
2024-11-04 23:00,0,Night,1.02,0.0,0.0
2024-11-05 00:00,1,Cloudy,0.33,0.0,0.0
2024-11-05 01:00,1,Cloudy,0.39,0.0,0.0
2024-11-05 02:00,1,Cloudy,0.42,0.0,0.0
2024-11-05 03:00,1,Cloudy,0.54,0.0,0.0
2024-11-05 04:00,1,Night,0.46,0.0,0.0
2024-11-05 05:00,1,Night,1.26,0.0,0.0
2024-11-05 06:00,1,Sunny,1.16,396.61,1.824
2024-11-05 07:00,1,Rainy,1.32,24.33,0.112
2024-11-05 08:00,1,Cloudy,1.64,182.34,0.839
2024-11-05 09:00,1,Cloudy,0.71,187.9,0.864
2024-11-05 10:00,1,Cloudy,0.64,208.84,0.961
2024-11-05 11:00,1,Sunny,0.59,635.49,2.923
2024-11-05 12:00,1,Sunny,0.78,882.29,4.059
2024-11-05 13:00,1,Cloudy,0.63,339.16,1.56
2024-11-05 14:00,1,Sunny,0.5,698.78,3.214
2024-11-05 15:00,1,Sunny,0.71,432.28,1.989
2024-11-05 16:00,1,Sunny,0.7,580.82,2.672
2024-11-05 17:00,1,Cloudy,1.94,174.26,0.802
2024-11-05 18:00,1,Night,2.99,0.0,0.0
2024-11-05 19:00,1,Rainy,2.85,0.0,0.0
2024-11-05 20:00,1,Rainy,2.11,0.0,0.0
2024-11-05 21:00,1,Night,2.89,0.0,0.0
2024-11-05 22:00,1,Night,2.52,0.0,0.0
2024-11-05 23:00,1,Cloudy,0.8,0.0,0.0
2024-11-06 00:00,2,Night,0.55,0.0,0.0
2024-11-06 01:00,2,Cloudy,0.65,0.0,0.0
2024-11-06 02:00,2,Stormy,0.65,0.0,0.0
2024-11-06 03:00,2,Stormy,0.56,0.0,0.0
2024-11-06 04:00,2,Cloudy,0.58,0.0,0.0
2024-11-06 05:00,2,Night,1.29,0.0,0.0
2024-11-06 06:00,2,Sunny,1.5,290.17,1.335
2024-11-06 07:00,2,Sunny,1.38,426.35,1.961
2024-11-06 08:00,2,Sunny,1.14,457.64,2.105
2024-11-06 09:00,2,Sunny,0.66,555.25,2.554
2024-11-06 10:00,2,Sunny,0.87,636.23,2.927
2024-11-06 11:00,2,Sunny,0.75,608.56,2.799
2024-11-06 12:00,2,Sunny,0.57,888.34,4.086
2024-11-06 13:00,2,Sunny,0.68,916.38,4.215
2024-11-06 14:00,2,Cloudy,0.64,363.98,1.674
2024-11-06 15:00,2,Sunny,0.66,458.65,2.11
2024-11-06 16:00,2,Sunny,0.77,411.24,1.892
2024-11-06 17:00,2,Sunny,1.97,634.02,2.916
2024-11-06 18:00,2,Night,2.99,0.0,0.0
2024-11-06 19:00,2,Night,2.42,0.0,0.0
2024-11-06 20:00,2,Night,2.2,0.0,0.0
2024-11-06 21:00,2,Night,2.83,0.0,0.0
2024-11-06 22:00,2,Night,2.43,0.0,0.0
2024-11-06 23:00,2,Night,0.99,0.0,0.0
2024-11-07 00:00,3,Cloudy,0.56,0.0,0.0
2024-11-07 01:00,3,Rainy,0.61,0.0,0.0
2024-11-07 02:00,3,Cloudy,0.63,0.0,0.0
2024-11-07 03:00,3,Cloudy,0.46,0.0,0.0
2024-11-07 04:00,3,Night,0.68,0.0,0.0
2024-11-07 05:00,3,Night,1.1,0.0,0.0
2024-11-07 06:00,3,Sunny,1.09,354.93,1.633
2024-11-07 07:00,3,Sunny,1.36,349.73,1.609
2024-11-07 08:00,3,Rainy,1.59,47.59,0.219
2024-11-07 09:00,3,Cloudy,0.51,212.69,0.978
2024-11-07 10:00,3,Cloudy,0.64,251.82,1.158
2024-11-07 11:00,3,Sunny,0.5,723.73,3.329
2024-11-07 12:00,3,Sunny,0.6,833.19,3.833
2024-11-07 13:00,3,Sunny,0.89,945.57,4.35
2024-11-07 14:00,3,Sunny,0.7,835.23,3.842
2024-11-07 15:00,3,Sunny,0.56,694.48,3.195
2024-11-07 16:00,3,Rainy,0.51,41.01,0.189
2024-11-07 17:00,3,Rainy,2.47,52.79,0.243
2024-11-07 18:00,3,Cloudy,2.11,0.0,0.0
2024-11-07 19:00,3,Night,2.15,0.0,0.0
2024-11-07 20:00,3,Night,2.42,0.0,0.0
2024-11-07 21:00,3,Night,2.02,0.0,0.0
2024-11-07 22:00,3,Night,2.75,0.0,0.0
2024-11-07 23:00,3,Night,1.03,0.0,0.0
2024-11-08 00:00,4,Night,0.49,0.0,0.0
2024-11-08 01:00,4,Night,0.58,0.0,0.0
2024-11-08 02:00,4,Night,0.66,0.0,0.0
2024-11-08 03:00,4,Night,0.7,0.0,0.0
2024-11-08 04:00,4,Cloudy,0.54,0.0,0.0
2024-11-08 05:00,4,Cloudy,1.45,0.0,0.0
2024-11-08 06:00,4,Sunny,1.34,343.64,1.581
2024-11-08 07:00,4,Sunny,1.31,410.01,1.886
2024-11-08 08:00,4,Sunny,1.32,372.75,1.715
2024-11-08 09:00,4,Sunny,0.78,705.59,3.246
2024-11-08 10:00,4,Sunny,0.89,633.19,2.913
2024-11-08 11:00,4,Sunny,0.72,608.33,2.798
2024-11-08 12:00,4,Sunny,0.86,884.86,4.07
2024-11-08 13:00,4,Sunny,0.86,964.47,4.437
2024-11-08 14:00,4,Sunny,0.77,730.79,3.362
2024-11-08 15:00,4,Sunny,0.88,485.41,2.233
2024-11-08 16:00,4,Sunny,0.87,501.55,2.307
2024-11-08 17:00,4,Cloudy,2.69,204.03,0.939
2024-11-08 18:00,4,Rainy,1.86,0.0,0.0
2024-11-08 19:00,4,Rainy,2.54,0.0,0.0
2024-11-08 20:00,4,Night,2.39,0.0,0.0
2024-11-08 21:00,4,Night,2.36,0.0,0.0
2024-11-08 22:00,4,Night,2.01,0.0,0.0
2024-11-08 23:00,4,Night,0.79,0.0,0.0
2024-11-09 00:00,5,Night,0.62,0.0,0.0
2024-11-09 01:00,5,Cloudy,0.53,0.0,0.0
2024-11-09 02:00,5,Cloudy,0.71,0.0,0.0
2024-11-09 03:00,5,Night,0.53,0.0,0.0
2024-11-09 04:00,5,Night,0.66,0.0,0.0
2024-11-09 05:00,5,Night,0.75,0.0,0.0
2024-11-09 06:00,5,Cloudy,1.28,106.11,0.488
2024-11-09 07:00,5,Rainy,1.38,37.45,0.172
2024-11-09 08:00,5,Rainy,1.77,32.76,0.151
2024-11-09 09:00,5,Rainy,1.8,50.22,0.231
2024-11-09 10:00,5,Cloudy,1.21,219.83,1.011
2024-11-09 11:00,5,Sunny,1.19,676.01,3.11
2024-11-09 12:00,5,Cloudy,1.29,294.45,1.354
2024-11-09 13:00,5,Rainy,1.85,80.95,0.372
2024-11-09 14:00,5,Sunny,1.75,944.31,4.344
2024-11-09 15:00,5,Sunny,1.87,565.95,2.603
2024-11-09 16:00,5,Sunny,1.61,418.86,1.927
2024-11-09 17:00,5,Sunny,2.08,519.17,2.388
2024-11-09 18:00,5,Night,3.09,0.0,0.0
2024-11-09 19:00,5,Night,2.07,0.0,0.0
2024-11-09 20:00,5,Night,2.94,0.0,0.0
2024-11-09 21:00,5,Night,2.6,0.0,0.0
2024-11-09 22:00,5,Night,2.59,0.0,0.0
2024-11-09 23:00,5,Night,1.13,0.0,0.0
2024-11-10 00:00,6,Night,0.63,0.0,0.0
2024-11-10 01:00,6,Night,0.81,0.0,0.0
2024-11-10 02:00,6,Night,0.99,0.0,0.0
2024-11-10 03:00,6,Rainy,0.9,0.0,0.0
2024-11-10 04:00,6,Rainy,0.62,0.0,0.0
2024-11-10 05:00,6,Night,0.68,0.0,0.0
2024-11-10 06:00,6,Rainy,1.41,43.21,0.199
2024-11-10 07:00,6,Cloudy,1.56,197.94,0.911
2024-11-10 08:00,6,Cloudy,1.86,130.66,0.601
2024-11-10 09:00,6,Cloudy,1.77,272.09,1.252
2024-11-10 10:00,6,Sunny,1.84,607.42,2.794
2024-11-10 11:00,6,Sunny,1.64,473.18,2.177
2024-11-10 12:00,6,Cloudy,1.21,322.16,1.482
2024-11-10 13:00,6,Sunny,1.35,760.51,3.498
2024-11-10 14:00,6,Cloudy,1.24,312.95,1.44
2024-11-10 15:00,6,Stormy,1.64,0.0,0.0
2024-11-10 16:00,6,Stormy,1.65,0.0,0.0
2024-11-10 17:00,6,Cloudy,3.14,262.83,1.209
2024-11-10 18:00,6,Rainy,2.01,0.0,0.0
2024-11-10 19:00,6,Stormy,2.08,0.0,0.0
2024-11-10 20:00,6,Stormy,2.74,0.0,0.0
2024-11-10 21:00,6,Cloudy,2.85,0.0,0.0
2024-11-10 22:00,6,Cloudy,2.13,0.0,0.0
2024-11-10 23:00,6,Cloudy,1.17,0.0,0.0
2024-11-11 00:00,0,Rainy,0.36,0.0,0.0
2024-11-11 01:00,0,Stormy,0.36,0.0,0.0
2024-11-11 02:00,0,Cloudy,0.33,0.0,0.0
2024-11-11 03:00,0,Night,0.31,0.0,0.0
2024-11-11 04:00,0,Night,0.55,0.0,0.0
2024-11-11 05:00,0,Night,1.2,0.0,0.0
2024-11-11 06:00,0,Cloudy,1.24,118.57,0.545
2024-11-11 07:00,0,Cloudy,1.19,100.63,0.463
2024-11-11 08:00,0,Rainy,1.9,24.11,0.111
2024-11-11 09:00,0,Rainy,0.66,47.61,0.219
2024-11-11 10:00,0,Rainy,0.9,52.5,0.242
2024-11-11 11:00,0,Cloudy,0.73,256.49,1.18
2024-11-11 12:00,0,Cloudy,0.88,331.26,1.524
2024-11-11 13:00,0,Stormy,0.82,0.0,0.0
2024-11-11 14:00,0,Stormy,0.58,0.0,0.0
2024-11-11 15:00,0,Stormy,0.76,0.0,0.0
2024-11-11 16:00,0,Sunny,0.59,594.6,2.735
2024-11-11 17:00,0,Sunny,2.51,629.69,2.897
2024-11-11 18:00,0,Cloudy,2.24,0.0,0.0
2024-11-11 19:00,0,Cloudy,2.95,0.0,0.0
2024-11-11 20:00,0,Night,2.01,0.0,0.0
2024-11-11 21:00,0,Night,2.96,0.0,0.0
2024-11-11 22:00,0,Night,2.88,0.0,0.0
2024-11-11 23:00,0,Cloudy,0.91,0.0,0.0
2024-11-12 00:00,1,Cloudy,0.56,0.0,0.0
2024-11-12 01:00,1,Cloudy,0.67,0.0,0.0
2024-11-12 02:00,1,Rainy,0.6,0.0,0.0
2024-11-12 03:00,1,Rainy,0.39,0.0,0.0
2024-11-12 04:00,1,Cloudy,0.41,0.0,0.0
2024-11-12 05:00,1,Night,1.28,0.0,0.0
2024-11-12 06:00,1,Cloudy,1.15,145.89,0.671
2024-11-12 07:00,1,Rainy,1.08,31.26,0.144
2024-11-12 08:00,1,Cloudy,1.05,123.76,0.569
2024-11-12 09:00,1,Sunny,0.76,439.43,2.021
2024-11-12 10:00,1,Cloudy,0.76,235.61,1.084
2024-11-12 11:00,1,Cloudy,0.74,222.45,1.023
2024-11-12 12:00,1,Cloudy,0.61,386.57,1.778
2024-11-12 13:00,1,Cloudy,0.73,330.11,1.519
2024-11-12 14:00,1,Cloudy,0.51,382.61,1.76
2024-11-12 15:00,1,Cloudy,0.56,225.5,1.037
2024-11-12 16:00,1,Rainy,0.83,51.17,0.235
2024-11-12 17:00,1,Rainy,1.51,71.03,0.327
2024-11-12 18:00,1,Night,2.0,0.0,0.0
2024-11-12 19:00,1,Cloudy,2.02,0.0,0.0
2024-11-12 20:00,1,Night,2.28,0.0,0.0
2024-11-12 21:00,1,Rainy,1.99,0.0,0.0
2024-11-12 22:00,1,Night,1.86,0.0,0.0
2024-11-12 23:00,1,Night,0.92,0.0,0.0
2024-11-13 00:00,2,Night,0.63,0.0,0.0
2024-11-13 01:00,2,Night,0.31,0.0,0.0
2024-11-13 02:00,2,Night,0.61,0.0,0.0
2024-11-13 03:00,2,Night,0.54,0.0,0.0
2024-11-13 04:00,2,Cloudy,0.47,0.0,0.0
2024-11-13 05:00,2,Night,1.23,0.0,0.0
2024-11-13 06:00,2,Sunny,1.29,343.95,1.582
2024-11-13 07:00,2,Sunny,1.18,376.18,1.73
2024-11-13 08:00,2,Sunny,1.52,462.08,2.126
2024-11-13 09:00,2,Sunny,0.9,649.13,2.986
2024-11-13 10:00,2,Sunny,0.85,597.21,2.747
2024-11-13 11:00,2,Sunny,0.57,499.97,2.3
2024-11-13 12:00,2,Rainy,0.56,74.35,0.342
2024-11-13 13:00,2,Cloudy,0.51,328.84,1.513
2024-11-13 14:00,2,Cloudy,0.7,329.89,1.517
2024-11-13 15:00,2,Cloudy,0.58,259.72,1.195
2024-11-13 16:00,2,Sunny,0.75,493.58,2.27
2024-11-13 17:00,2,Cloudy,2.44,189.6,0.872
2024-11-13 18:00,2,Rainy,2.37,0.0,0.0
2024-11-13 19:00,2,Cloudy,2.35,0.0,0.0
2024-11-13 20:00,2,Cloudy,1.9,0.0,0.0
2024-11-13 21:00,2,Rainy,2.44,0.0,0.0
2024-11-13 22:00,2,Cloudy,1.87,0.0,0.0
2024-11-13 23:00,2,Night,0.73,0.0,0.0
2024-11-14 00:00,3,Night,0.42,0.0,0.0
2024-11-14 01:00,3,Cloudy,0.61,0.0,0.0
2024-11-14 02:00,3,Cloudy,0.45,0.0,0.0
2024-11-14 03:00,3,Night,0.51,0.0,0.0
2024-11-14 04:00,3,Night,0.39,0.0,0.0
2024-11-14 05:00,3,Night,1.46,0.0,0.0
2024-11-14 06:00,3,Rainy,1.03,26.61,0.122
2024-11-14 07:00,3,Rainy,1.47,25.85,0.119
2024-11-14 08:00,3,Cloudy,1.95,180.55,0.831
2024-11-14 09:00,3,Rainy,0.89,51.84,0.238
2024-11-14 10:00,3,Sunny,0.63,648.93,2.985
2024-11-14 11:00,3,Cloudy,0.53,214.61,0.987
2024-11-14 12:00,3,Rainy,0.7,88.06,0.405
2024-11-14 13:00,3,Cloudy,0.69,380.45,1.75
2024-11-14 14:00,3,Cloudy,0.58,294.42,1.354
2024-11-14 15:00,3,Cloudy,0.52,179.71,0.827
2024-11-14 16:00,3,Sunny,0.7,519.0,2.387
2024-11-14 17:00,3,Stormy,1.6,0.0,0.0
2024-11-14 18:00,3,Night,1.62,0.0,0.0
2024-11-14 19:00,3,Night,1.78,0.0,0.0
2024-11-14 20:00,3,Cloudy,2.0,0.0,0.0
2024-11-14 21:00,3,Rainy,1.79,0.0,0.0
2024-11-14 22:00,3,Cloudy,2.34,0.0,0.0
2024-11-14 23:00,3,Night,0.99,0.0,0.0
2024-11-15 00:00,4,Night,0.41,0.0,0.0
2024-11-15 01:00,4,Night,0.7,0.0,0.0
2024-11-15 02:00,4,Night,0.58,0.0,0.0
2024-11-15 03:00,4,Night,0.5,0.0,0.0
2024-11-15 04:00,4,Cloudy,0.7,0.0,0.0
2024-11-15 05:00,4,Night,1.36,0.0,0.0
2024-11-15 06:00,4,Cloudy,1.04,149.45,0.687
2024-11-15 07:00,4,Rainy,1.67,22.21,0.102
2024-11-15 08:00,4,Cloudy,1.36,94.69,0.436
2024-11-15 09:00,4,Sunny,0.63,556.25,2.559
2024-11-15 10:00,4,Sunny,0.65,506.43,2.33
2024-11-15 11:00,4,Stormy,0.71,0.0,0.0
2024-11-15 12:00,4,Rainy,0.67,74.11,0.341
2024-11-15 13:00,4,Rainy,0.55,73.22,0.337
2024-11-15 14:00,4,Rainy,0.63,90.78,0.418
2024-11-15 15:00,4,Cloudy,0.64,256.52,1.18
2024-11-15 16:00,4,Cloudy,0.6,178.07,0.819
2024-11-15 17:00,4,Cloudy,2.66,181.61,0.835
2024-11-15 18:00,4,Night,2.09,0.0,0.0
2024-11-15 19:00,4,Night,2.19,0.0,0.0
2024-11-15 20:00,4,Night,1.98,0.0,0.0
2024-11-15 21:00,4,Cloudy,2.98,0.0,0.0
2024-11-15 22:00,4,Cloudy,2.7,0.0,0.0
2024-11-15 23:00,4,Night,1.2,0.0,0.0
2024-11-16 00:00,5,Night,0.86,0.0,0.0
2024-11-16 01:00,5,Rainy,0.87,0.0,0.0
2024-11-16 02:00,5,Rainy,0.57,0.0,0.0
2024-11-16 03:00,5,Rainy,0.85,0.0,0.0
2024-11-16 04:00,5,Rainy,0.88,0.0,0.0
2024-11-16 05:00,5,Rainy,0.99,0.0,0.0
2024-11-16 06:00,5,Cloudy,1.4,168.98,0.777
2024-11-16 07:00,5,Cloudy,1.62,156.83,0.721
2024-11-16 08:00,5,Cloudy,1.48,114.38,0.526
2024-11-16 09:00,5,Rainy,1.64,65.25,0.3
2024-11-16 10:00,5,Rainy,1.52,46.87,0.216
2024-11-16 11:00,5,Rainy,1.96,56.91,0.262
2024-11-16 12:00,5,Cloudy,1.07,265.04,1.219
2024-11-16 13:00,5,Rainy,1.33,73.33,0.337
2024-11-16 14:00,5,Cloudy,1.28,295.83,1.361
2024-11-16 15:00,5,Sunny,1.05,439.27,2.021
2024-11-16 16:00,5,Cloudy,1.06,233.62,1.075
2024-11-16 17:00,5,Cloudy,2.3,250.39,1.152
2024-11-16 18:00,5,Night,2.65,0.0,0.0
2024-11-16 19:00,5,Night,2.95,0.0,0.0
2024-11-16 20:00,5,Night,2.83,0.0,0.0
2024-11-16 21:00,5,Night,1.98,0.0,0.0
2024-11-16 22:00,5,Night,2.87,0.0,0.0
2024-11-16 23:00,5,Night,1.12,0.0,0.0
2024-11-17 00:00,6,Night,0.52,0.0,0.0
2024-11-17 01:00,6,Night,0.73,0.0,0.0
2024-11-17 02:00,6,Night,0.53,0.0,0.0
2024-11-17 03:00,6,Night,0.78,0.0,0.0
2024-11-17 04:00,6,Night,0.82,0.0,0.0
2024-11-17 05:00,6,Night,0.64,0.0,0.0
2024-11-17 06:00,6,Sunny,1.89,272.8,1.255
2024-11-17 07:00,6,Sunny,1.35,433.69,1.995
2024-11-17 08:00,6,Sunny,1.24,323.46,1.488
2024-11-17 09:00,6,Cloudy,1.49,236.42,1.088
2024-11-17 10:00,6,Rainy,1.55,58.8,0.271
2024-11-17 11:00,6,Rainy,1.36,60.47,0.278
2024-11-17 12:00,6,Rainy,1.95,75.32,0.346
2024-11-17 13:00,6,Cloudy,1.37,348.81,1.605
2024-11-17 14:00,6,Stormy,1.66,0.0,0.0
2024-11-17 15:00,6,Stormy,1.48,0.0,0.0
2024-11-17 16:00,6,Rainy,1.88,42.22,0.194
2024-11-17 17:00,6,Cloudy,2.63,217.39,1.0
2024-11-17 18:00,6,Night,1.88,0.0,0.0
2024-11-17 19:00,6,Night,2.17,0.0,0.0
2024-11-17 20:00,6,Night,2.0,0.0,0.0
2024-11-17 21:00,6,Night,2.53,0.0,0.0
2024-11-17 22:00,6,Night,2.35,0.0,0.0
2024-11-17 23:00,6,Night,1.39,0.0,0.0
2024-11-18 00:00,0,Night,0.65,0.0,0.0
2024-11-18 01:00,0,Night,0.67,0.0,0.0
2024-11-18 02:00,0,Cloudy,0.48,0.0,0.0
2024-11-18 03:00,0,Night,0.57,0.0,0.0
2024-11-18 04:00,0,Rainy,0.69,0.0,0.0
2024-11-18 05:00,0,Night,1.12,0.0,0.0
2024-11-18 06:00,0,Sunny,1.41,382.99,1.762
2024-11-18 07:00,0,Sunny,1.18,299.82,1.379
2024-11-18 08:00,0,Cloudy,1.85,125.5,0.577
2024-11-18 09:00,0,Cloudy,0.63,271.62,1.249
2024-11-18 10:00,0,Cloudy,0.75,276.87,1.274
2024-11-18 11:00,0,Cloudy,0.55,265.72,1.222
2024-11-18 12:00,0,Stormy,0.7,0.0,0.0
2024-11-18 13:00,0,Stormy,0.64,0.0,0.0
2024-11-18 14:00,0,Stormy,0.6,0.0,0.0
2024-11-18 15:00,0,Cloudy,0.83,171.62,0.789
2024-11-18 16:00,0,Rainy,0.65,47.1,0.217
2024-11-18 17:00,0,Rainy,2.99,62.86,0.289
2024-11-18 18:00,0,Cloudy,1.86,0.0,0.0
2024-11-18 19:00,0,Cloudy,2.45,0.0,0.0
2024-11-18 20:00,0,Night,2.8,0.0,0.0
2024-11-18 21:00,0,Night,1.77,0.0,0.0
2024-11-18 22:00,0,Cloudy,2.51,0.0,0.0
2024-11-18 23:00,0,Stormy,0.96,0.0,0.0
2024-11-19 00:00,1,Night,0.51,0.0,0.0
2024-11-19 01:00,1,Night,0.65,0.0,0.0
2024-11-19 02:00,1,Night,0.63,0.0,0.0
2024-11-19 03:00,1,Night,0.55,0.0,0.0
2024-11-19 04:00,1,Cloudy,0.61,0.0,0.0
2024-11-19 05:00,1,Night,1.17,0.0,0.0
2024-11-19 06:00,1,Sunny,1.02,419.93,1.932
2024-11-19 07:00,1,Cloudy,1.06,160.61,0.739
2024-11-19 08:00,1,Cloudy,1.71,173.31,0.797
2024-11-19 09:00,1,Cloudy,0.56,201.69,0.928
2024-11-19 10:00,1,Cloudy,0.79,245.37,1.129
2024-11-19 11:00,1,Cloudy,0.58,181.9,0.837
